     -6.3007556801 a       455     0    46     1     5
      5.8893314557 a       456     0    46     1     6
      8.0147123845 a       457     0    46     1     7
     -5.9705409654 a       458     0    46     1     8
     -4.9361040030 a       459     0    46     1     9
      7.6264975760 a       460     0    46     1    10
     -0.9438388831 a       461     0    47     1     1
     -1.5165692169 a       462     0    47     1     2
      3.7107510797 a       463     0    47     1     3
      0.5351677752 a       464     0    47     1     4
     -2.7164080615 a       465     0    47     1     5
      1.6912181178 a       466     0    47     1     6
     -1.0932137034 a       467     0    47     1     7
      7.2253801438 a       468     0    47     1     8
     -7.8211226005 a       469     0    47     1     9
      8.9796977122 a       470     0    47     1    10
     -7.1608272810 a       471     0    48     1     1
     -9.5911400936 a       472     0    48     1     2
      3.2572444117 a       473     0    48     1     3
      4.9511070088 a       474     0    48     1     4
     -2.1221831544 a       475     0    48     1     5
      3.7496233812 a       476     0    48     1     6
      8.9951396933 a       477     0    48     1     7
     -6.9470634492 a       478     0    48     1     8
     -1.5951431220 a       479     0    48     1     9
     12.1305647199 a       480     0    48     1    10
     -4.1118034572 a       481     0    49     1     1
     -3.4275132588 a       482     0    49     1     2
     -3.8010007600 a       483     0    49     1     3
     24.1408610553 a       484     0    49     1     4
      0.8417325814 a       485     0    49     1     5
     11.5114854683 a       486     0    49     1     6
     -7.2888577345 a       487     0    49     1     7
      8.9108985568 a       488     0    49     1     8
    -15.7933226783 a       489     0    49     1     9
      3.2406475823 a       490     0    49     1    10
      0.3747811400 a       491     0    50     1     1
     -1.9351268468 a       492     0    50     1     2
     -9.3800840001 a       493     0    50     1     3
     -4.4596104957 a       494     0    50     1     4
     -2.5833983965 a       495     0    50     1     5
     -1.4870415177 a       496     0    50     1     6
     10.4185065025 a       497     0    50     1     7
     -6.7471752584 a       498     0    50     1     8
      0.7422210154 a       499     0    50     1     9
     -6.8075199248 a       500     0    50     1    10
      9.1975706279 a       501     0    51     1     1
      4.0446040524 a       502     0    51     1     2
      2.0205116178 a       503     0    51     1     3
     -7.6150424998 a       504     0    51     1     4
     -4.7558063920 a       505     0    51     1     5
    -30.0979342385 a       506     0    51     1     6
     11.8506234631 a       507     0    51     1     7
    -12.7790519057 a       508     0    51     1     8
     17.3221305394 a       509     0    51     1     9
    -21.6969551528 a       510     0    51     1    10
      3.8021618751 a       511     0    52     1     1
      4.7552223030 a       512     0    52     1     2
      4.0313031675 a       513     0    52     1     3
     -2.7881782394 a       514     0    52     1     4
      1.5108243170 a       515     0    52     1     5
