   1    1        0.665774260      25.261244225       8.935497742
   1    2        0.453507043      17.742647668       6.335819055
   1    3        0.224046676      12.609343110       4.515337349
   1    4        0.080064164       8.118796558       2.872549141
   1    5        0.015324555       4.446184442       1.478750085
   1    6        0.001210712       2.034000233       0.568018282
   1    7        0.000002698       0.385724831       0.061795945
   1    8        0.000000000       0.023116540       0.000977464
   1    9        0.000219902      43.543399044       6.193548422
   1   10        0.000988680     115.773611822      16.890350366
   1   11        0.000000441      19.554846875       2.556434187
   1   12        0.000008912      91.785059652      13.253236131
   1   13        0.000157374      32.467412004       4.554343464
   1   14        0.000707554      86.451320860      12.469552349
   1   15        0.000000315      14.543595928       1.852784443
   1   16        0.000006378      68.527504784       9.767993328
   1   17        0.000088394      20.136067476       2.744700549
   1   18        0.000397420      53.804181537       7.570576593
   1   19        0.000000177       8.945198886       1.084862137
   1   20        0.000003582      42.613312947       5.910738181
   1   21        0.000037225      10.872923276       1.409882278
   1   22        0.000161838      29.245738287       3.930650363
   1   23        0.000000079       4.737629158       0.532544134
   1   24        0.000001597      23.110444169       3.053312219
   1   25        0.000000000       1.834365762       0.162670392
   1   26        0.000000000      15.986931874       1.990749452
   1   27        0.000000000       0.385372887       0.019693033
   1   28        0.000000000       4.424630735       0.381958633
   1   29        0.000010089       4.913899583       0.582537184
   1   30        0.000043861      13.374244786       1.647634461
   1   31        0.000000025       2.056252238       0.205715787
   1   32        0.000000504      10.516597441       1.270813064
   1   33        0.000000000       0.755639517       0.055039057
   1   34        0.000000000       7.145138481       0.806885762
   1   35        0.000000000       0.149033832       0.005483577
   1   36        0.000000000       1.780971160       0.128989851
   1   37        0.000000741       1.240013123       0.116753085
   1   38        0.000003222       3.461886512       0.337573516
   1   39        0.000000003       0.467331307       0.036678017
   1   40        0.000000050       2.689204696       0.257498449
   1   41        0.000000000       0.145054981       0.007231516
   1   42        0.000000000       1.749617299       0.156597975
   1   43        0.000000000       0.023554968       0.000451740
   1   44        0.000000000       0.334352020       0.017275362
   1   45        0.000000008       0.160049152       0.009246042
   1   46        0.000000033       0.461516820       0.027258830
   1   47        0.000000000       0.051083026       0.002579488
   1   48        0.000000001       0.352550694       0.020592276
   1   49        0.000000000       0.010599345       0.000314273
   1   50        0.000000000       0.215642637       0.012024975
   1   51        0.000000000       0.024934158       0.000798760
       -0.1382744000       -0.0014137200
