     -1.4734997717 a        62     0     3     1     2
      5.6740548670 a        63     0     3     1     3
      7.0105438624 a        64     0     3     1     4
      1.7343816739 a        65     0     3     1     5
    -15.2866581807 a        66     0     3     1     6
     22.5421277267 a        67     0     3     1     7
     -7.9769185431 a        68     0     3     1     8
     -3.1415765969 a        69     0     3     1     9
      2.6732951756 a        70     0     3     1    10
    -24.6009587284 a        71     0     3     1    11
      4.1525910931 a        72     0     3     1    12
    -21.0866294508 a        73     0     3     1    13
      5.9848791071 a        74     0     3     1    14
      3.7370741422 a        75     0     3     1    15
     -6.8428418548 a        76     0     3     1    16
      0.3194807225 a        77     0     3     1    17
    -15.0926202485 a        78     0     3     1    18
      7.5663382455 a        79     0     3     1    19
    -34.0296891413 a        80     0     3     1    20
    -16.1357163232 a        81     0     3     1    21
    -12.3713049006 a        82     0     3     1    22
    -12.0364670441 a        83     0     3     1    23
     -0.3668583599 a        84     0     3     1    24
     23.8557988095 a        85     0     3     1    25
     -4.9803413152 a        86     0     3     1    26
      4.8133605211 a        87     0     3     1    27
    -33.6454432003 a        88     0     3     1    28
     -1.6766646296 a        89     0     3     1    29
     -3.6757031343 a        90     0     3     1    30
     -2.8234262160 a        91     0     4     1     1
     -3.5224531809 a        92     0     4     1     2
      6.4731430124 a        93     0     4     1     3
      8.7311243831 a        94     0     4     1     4
     12.8417187530 a        95     0     4     1     5
    -10.1078278683 a        96     0     4     1     6
      6.7177552174 a        97     0     4     1     7
     -4.7071923092 a        98     0     4     1     8
      0.8118678533 a        99     0     4     1     9
     -9.3418509601 a       100     0     4     1    10
    -12.5874282178 a       101     0     4     1    11
     -4.1197474052 a       102     0     4     1    12
     12.9535576257 a       103     0     4     1    13
     16.9934816034 a       104     0     4     1    14
     10.0761166153 a       105     0     4     1    15
      6.2082743977 a       106     0     4     1    16
     -7.3079788621 a       107     0     4     1    17
      3.2691149160 a       108     0     4     1    18
     -3.9847541225 a       109     0     4     1    19
     11.4259230981 a       110     0     4     1    20
      1.7067536661 a       111     0     4     1    21
    -14.7356405222 a       112     0     4     1    22
      1.8729711066 a       113     0     4     1    23
      6.5535949490 a       114     0     4     1    24
      0.0492962218 a       115     0     4     1    25
      9.7723431193 a       116     0     4     1    26
      9.0745173483 a       117     0     4     1    27
     -6.9887053195 a       118     0     4     1    28
     -7.7686409912 a       119     0     4     1    29
     -6.0966295130 a       120     0     4     1    30
     -4.9424801926 a       121     0     5     1     1
      1.6942192869 a       122     0     5     1     2
      8.8333479763 a       123     0     5     1     3
     14.5089672820 a       124     0     5     1     4
     17.1107828958 a       125     0     5     1     5
      4.2652459181 a       126     0     5     1     6
    -21.2669910638 a       127     0     5     1     7
      1.2364401772 a       128     0     5     1     8
     -2.5352292426 a       129     0     5     1     9
    -12.1437807341 a       130     0     5     1    10
      0.0558835833 a       131     0     5     1    11
    -15.8269621041 a       132     0     5     1    12
     35.7875020621 a       133     0     5     1    13
     12.9266587845 a       134     0     5     1    14
     14.4842233675 a       135     0     5     1    15
     19.2815040353 a       136     0     5     1    16
     10.5965727524 a       137     0     5     1    17
     31.4339528418 a       138     0     5     1    18
    -16.1759217221 a       139     0     5     1    19
     30.1861820498 a       140     0     5     1    20
     21.9077184096 a       141     0     5     1    21
    -10.9771646598 a       142     0     5     1    22
